Model,PROCHECK
ranked_0.pdb,95.1|4.7|0.0|0.2
ranked_1.pdb,93.5|6.0|0.2|0.2
ranked_2.pdb,94.0|5.8|0.0|0.2
ranked_3.pdb,94.0|5.8|0.2|0.0
ranked_4.pdb,93.5|6.2|0.0|0.2
