Model,PROCHECK
Mod-2best_supervised_0.pdb,89.7|10.3|0.0|0.0
Mod-2best_supervised_1.pdb,89.7|10.3|0.0|0.0
Mod-2best_supervised_2.pdb,89.0|11.0|0.0|0.0
Mod-2best_supervised_3.pdb,91.0|9.0|0.0|0.0
Mod-2best_supervised_4.pdb,86.9|12.4|0.7|0.0
