Model,PROCHECK
Mod-2best_unsupervised_0.pdb,88.9|11.1|0.0|0.0
Mod-2best_unsupervised_1.pdb,89.8|9.3|0.9|0.0
Mod-2best_unsupervised_2.pdb,88.9|11.1|0.0|0.0
Mod-2best_unsupervised_3.pdb,89.8|9.3|0.0|0.9
Mod-2best_unsupervised_4.pdb,87.0|11.1|0.9|0.9
