Model,PROCHECK
ranked_0.pdb,89.0|11.0|0.0|0.0
ranked_1.pdb,90.3|9.7|0.0|0.0
ranked_2.pdb,91.0|9.0|0.0|0.0
ranked_3.pdb,88.3|11.7|0.0|0.0
ranked_4.pdb,89.7|10.3|0.0|0.0
