Model,PROCHECK
Mod-2best_unsupervised_0.pdb,89.5|10.5|0.0|0.0
Mod-2best_unsupervised_1.pdb,87.2|11.6|1.2|0.0
Mod-2best_unsupervised_2.pdb,87.2|11.6|1.2|0.0
Mod-2best_unsupervised_3.pdb,89.5|9.3|1.2|0.0
Mod-2best_unsupervised_4.pdb,90.7|8.1|1.2|0.0
