Model,PROSA
Mod-2best_supervised_0.pdb,-7.15
Mod-2best_supervised_1.pdb,-7.1
Mod-2best_supervised_2.pdb,-7.26
Mod-2best_supervised_3.pdb,-7.05
Mod-2best_supervised_4.pdb,-7.04
