Model,PROCHECK
Mod-2best_supervised_0.pdb,92.3|7.0|0.0|0.7
Mod-2best_supervised_1.pdb,93.0|6.3|0.0|0.7
Mod-2best_supervised_2.pdb,93.7|4.9|0.7|0.7
Mod-2best_supervised_3.pdb,93.7|5.6|0.0|0.7
Mod-2best_supervised_4.pdb,93.7|4.9|0.7|0.7
