Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-4.82
Mod-5ranked_unsupervised_1.pdb,-4.76
Mod-5ranked_unsupervised_2.pdb,-4.9
Mod-5ranked_unsupervised_3.pdb,-4.6
Mod-5ranked_unsupervised_4.pdb,-4.75
