Model,PROCHECK
ranked_0.pdb,91.2|8.8|0.0|0.0
ranked_1.pdb,93.5|6.0|0.0|0.5
ranked_2.pdb,94.0|5.6|0.5|0.0
ranked_3.pdb,91.2|8.3|0.5|0.0
ranked_4.pdb,89.8|8.8|1.4|0.0
