Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,97.7|2.3|0.0|0.0
Mod-5ranked_unsupervised_1.pdb,98.1|1.6|0.4|0.0
Mod-5ranked_unsupervised_2.pdb,96.9|3.1|0.0|0.0
Mod-5ranked_unsupervised_3.pdb,96.5|3.5|0.0|0.0
Mod-5ranked_unsupervised_4.pdb,97.7|2.3|0.0|0.0
