Model,PROSA
Mod-2best_unsupervised_0.pdb,-7.89
Mod-2best_unsupervised_1.pdb,-7.82
Mod-2best_unsupervised_2.pdb,-7.91
Mod-2best_unsupervised_3.pdb,-7.67
Mod-2best_unsupervised_4.pdb,-7.95
