Model,PROSA
Mod-2best_supervised_0.pdb,-5.55
Mod-2best_supervised_1.pdb,-5.29
Mod-2best_supervised_2.pdb,-5.33
Mod-2best_supervised_3.pdb,-5.4
Mod-2best_supervised_4.pdb,-5.35
