Model,PROSA
Mod-2best_supervised_0.pdb,-5.7
Mod-2best_supervised_1.pdb,-5.61
Mod-2best_supervised_2.pdb,-5.67
Mod-2best_supervised_3.pdb,-5.66
Mod-2best_supervised_4.pdb,-5.69
