Model,PROCHECK
Mod-2best_supervised_0.pdb,96.5|3.5|0.0|0.0
Mod-2best_supervised_1.pdb,96.5|3.5|0.0|0.0
Mod-2best_supervised_2.pdb,96.5|3.5|0.0|0.0
Mod-2best_supervised_3.pdb,97.4|2.6|0.0|0.0
Mod-2best_supervised_4.pdb,96.5|3.5|0.0|0.0
