Model,PROCHECK
ranked_0.pdb,94.6|5.4|0.0|0.0
ranked_1.pdb,94.6|5.4|0.0|0.0
ranked_2.pdb,93.8|6.2|0.0|0.0
ranked_3.pdb,94.6|5.4|0.0|0.0
ranked_4.pdb,94.6|5.4|0.0|0.0
