Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-7.46
Mod-5ranked_unsupervised_1.pdb,-7.27
Mod-5ranked_unsupervised_2.pdb,-7.52
Mod-5ranked_unsupervised_3.pdb,-7.6
Mod-5ranked_unsupervised_4.pdb,-7.26
