Model,PROSA
Mod-2best_supervised_0.pdb,-7.11
Mod-2best_supervised_1.pdb,-7.06
Mod-2best_supervised_2.pdb,-6.95
Mod-2best_supervised_3.pdb,-6.97
Mod-2best_supervised_4.pdb,-6.97
