Model,PROCHECK
Mod-2best_supervised_0.pdb,95.4|4.6|0.0|0.0
Mod-2best_supervised_1.pdb,95.4|3.8|0.8|0.0
Mod-2best_supervised_2.pdb,96.2|3.8|0.0|0.0
Mod-2best_supervised_3.pdb,96.2|3.8|0.0|0.0
Mod-2best_supervised_4.pdb,96.9|2.3|0.8|0.0
