Model,PROSA
Mod-2best_supervised_0.pdb,-7.99
Mod-2best_supervised_1.pdb,-7.87
Mod-2best_supervised_2.pdb,-7.92
Mod-2best_supervised_3.pdb,-8.05
Mod-2best_supervised_4.pdb,-7.78
