Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-6.84
Mod-5ranked_unsupervised_1.pdb,-6.98
Mod-5ranked_unsupervised_2.pdb,-6.92
Mod-5ranked_unsupervised_3.pdb,-6.91
Mod-5ranked_unsupervised_4.pdb,-6.79
