Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,95.4|3.8|0.0|0.8
Mod-5ranked_unsupervised_1.pdb,95.4|3.8|0.8|0.0
Mod-5ranked_unsupervised_2.pdb,96.9|3.1|0.0|0.0
Mod-5ranked_unsupervised_3.pdb,96.9|3.1|0.0|0.0
Mod-5ranked_unsupervised_4.pdb,96.9|3.1|0.0|0.0
