Model,PROSA
Mod-2best_supervised_0.pdb,-6.26
Mod-2best_supervised_1.pdb,-6.18
Mod-2best_supervised_2.pdb,-6.2
Mod-2best_supervised_3.pdb,-6.35
Mod-2best_supervised_4.pdb,-6.24
