Model,PROCHECK
Mod-2best_unsupervised_0.pdb,95.7|4.3|0.0|0.0
Mod-2best_unsupervised_1.pdb,95.7|4.3|0.0|0.0
Mod-2best_unsupervised_2.pdb,96.8|3.2|0.0|0.0
Mod-2best_unsupervised_3.pdb,95.7|4.3|0.0|0.0
Mod-2best_unsupervised_4.pdb,97.8|2.2|0.0|0.0
