Model,PROCHECK
Mod-2best_supervised_0.pdb,95.8|4.2|0.0|0.0
Mod-2best_supervised_1.pdb,95.8|4.0|0.0|0.2
Mod-2best_supervised_2.pdb,95.8|4.0|0.2|0.0
Mod-2best_supervised_3.pdb,94.7|4.9|0.2|0.2
Mod-2best_supervised_4.pdb,95.8|3.8|0.2|0.2
