Model,PROSA
Mod-2best_supervised_0.pdb,-10.6
Mod-2best_supervised_1.pdb,-10.69
Mod-2best_supervised_2.pdb,-10.57
Mod-2best_supervised_3.pdb,-10.53
Mod-2best_supervised_4.pdb,-10.58
