Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-7.2
Mod-5ranked_unsupervised_1.pdb,-7.05
Mod-5ranked_unsupervised_2.pdb,-7.08
Mod-5ranked_unsupervised_3.pdb,-7.23
Mod-5ranked_unsupervised_4.pdb,-7.01
