Model,PROCHECK
ranked_0.pdb,98.1|1.9|0.0|0.0
ranked_1.pdb,96.8|2.5|0.6|0.0
ranked_2.pdb,96.2|3.8|0.0|0.0
ranked_3.pdb,98.1|1.9|0.0|0.0
ranked_4.pdb,95.6|4.4|0.0|0.0
