Model,PROSA
Mod-2best_supervised_0.pdb,-7.18
Mod-2best_supervised_1.pdb,-7.35
Mod-2best_supervised_2.pdb,-7.1
Mod-2best_supervised_3.pdb,-7.28
Mod-2best_supervised_4.pdb,-7.28
