Model,PROSA
Mod-2best_unsupervised_0.pdb,-5.07
Mod-2best_unsupervised_1.pdb,-5.07
Mod-2best_unsupervised_2.pdb,-5.2
Mod-2best_unsupervised_3.pdb,-5.32
Mod-2best_unsupervised_4.pdb,-5.11
