Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-8.85
Mod-5ranked_unsupervised_1.pdb,-8.93
Mod-5ranked_unsupervised_2.pdb,-8.92
Mod-5ranked_unsupervised_3.pdb,-8.8
Mod-5ranked_unsupervised_4.pdb,-9.06
