Model,PROCHECK
Mod-2best_unsupervised_0.pdb,94.3|5.2|0.3|0.3
Mod-2best_unsupervised_1.pdb,95.7|4.1|0.3|0.0
Mod-2best_unsupervised_2.pdb,95.1|4.3|0.5|0.0
Mod-2best_unsupervised_3.pdb,95.7|4.1|0.3|0.0
Mod-2best_unsupervised_4.pdb,95.1|4.3|0.3|0.3
