Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-7.7
Mod-5ranked_unsupervised_1.pdb,-7.88
Mod-5ranked_unsupervised_2.pdb,-7.54
Mod-5ranked_unsupervised_3.pdb,-7.85
Mod-5ranked_unsupervised_4.pdb,-7.86
