Model,PROCHECK
Mod-2best_supervised_0.pdb,92.4|6.8|0.0|0.8
Mod-2best_supervised_1.pdb,91.7|7.6|0.8|0.0
Mod-2best_supervised_2.pdb,90.2|7.6|2.3|0.0
Mod-2best_supervised_3.pdb,90.2|9.1|0.0|0.8
Mod-2best_supervised_4.pdb,91.7|6.1|2.3|0.0
