Model,PROCHECK
Mod-2best_unsupervised_0.pdb,94.6|4.3|1.1|0.0
Mod-2best_unsupervised_1.pdb,94.6|4.3|0.0|1.1
Mod-2best_unsupervised_2.pdb,95.7|3.2|1.1|0.0
Mod-2best_unsupervised_3.pdb,94.6|3.2|2.2|0.0
Mod-2best_unsupervised_4.pdb,94.6|5.4|0.0|0.0
