Model,PROSA
Mod-2best_supervised_0.pdb,-5.81
Mod-2best_supervised_1.pdb,-5.8
Mod-2best_supervised_2.pdb,-5.76
Mod-2best_supervised_3.pdb,-5.71
Mod-2best_supervised_4.pdb,-5.71
