Model,PROCHECK
Mod-2best_unsupervised_0.pdb,96.6|3.4|0.0|0.0
Mod-2best_unsupervised_1.pdb,97.3|2.7|0.0|0.0
Mod-2best_unsupervised_2.pdb,97.3|2.7|0.0|0.0
Mod-2best_unsupervised_3.pdb,97.3|2.7|0.0|0.0
Mod-2best_unsupervised_4.pdb,97.3|2.7|0.0|0.0
