Model,PROCHECK
ranked_0.pdb,83.9|15.1|1.1|0.0
ranked_1.pdb,83.9|16.1|0.0|0.0
ranked_2.pdb,83.9|15.1|1.1|0.0
ranked_3.pdb,91.4|7.5|1.1|0.0
ranked_4.pdb,91.4|6.5|1.1|1.1
