Model,PROCHECK
Mod-2best_supervised_0.pdb,96.9|3.1|0.0|0.0
Mod-2best_supervised_1.pdb,96.9|3.1|0.0|0.0
Mod-2best_supervised_2.pdb,95.9|4.1|0.0|0.0
Mod-2best_supervised_3.pdb,98.0|2.0|0.0|0.0
Mod-2best_supervised_4.pdb,98.0|2.0|0.0|0.0
