Model,PROCHECK
ranked_0.pdb,96.5|3.5|0.0|0.0
ranked_1.pdb,96.5|3.5|0.0|0.0
ranked_2.pdb,96.5|3.5|0.0|0.0
ranked_3.pdb,97.4|2.6|0.0|0.0
ranked_4.pdb,97.4|2.6|0.0|0.0
