Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-3.77
Mod-5ranked_unsupervised_1.pdb,-3.6
Mod-5ranked_unsupervised_2.pdb,-3.59
Mod-5ranked_unsupervised_3.pdb,-3.94
Mod-5ranked_unsupervised_4.pdb,-3.82
