Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,89.7|10.3|0.0|0.0
Mod-5ranked_unsupervised_1.pdb,88.3|11.7|0.0|0.0
Mod-5ranked_unsupervised_2.pdb,89.0|11.0|0.0|0.0
Mod-5ranked_unsupervised_3.pdb,89.7|10.3|0.0|0.0
Mod-5ranked_unsupervised_4.pdb,90.3|9.7|0.0|0.0
