Model,PROSA
Mod-2best_unsupervised_0.pdb,-5.9
Mod-2best_unsupervised_1.pdb,-5.95
Mod-2best_unsupervised_2.pdb,-5.97
Mod-2best_unsupervised_3.pdb,-5.94
Mod-2best_unsupervised_4.pdb,-5.79
