Model,PROSA
Mod-2best_unsupervised_0.pdb,-7.44
Mod-2best_unsupervised_1.pdb,-7.55
Mod-2best_unsupervised_2.pdb,-7.25
Mod-2best_unsupervised_3.pdb,-7.84
Mod-2best_unsupervised_4.pdb,-7.82
