Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,91.4|8.6|0.0|0.0
Mod-5ranked_unsupervised_1.pdb,90.3|7.5|1.1|1.1
Mod-5ranked_unsupervised_2.pdb,89.2|9.7|0.0|1.1
Mod-5ranked_unsupervised_3.pdb,88.2|11.8|0.0|0.0
Mod-5ranked_unsupervised_4.pdb,87.1|11.8|0.0|1.1
