Model,PROSA
Mod-2best_unsupervised_0.pdb,-6.78
Mod-2best_unsupervised_1.pdb,-6.87
Mod-2best_unsupervised_2.pdb,-6.8
Mod-2best_unsupervised_3.pdb,-6.81
Mod-2best_unsupervised_4.pdb,-6.81
