Model,PROSA
Mod-2best_supervised_0.pdb,-6.04
Mod-2best_supervised_1.pdb,-6.24
Mod-2best_supervised_2.pdb,-5.93
Mod-2best_supervised_3.pdb,-5.74
Mod-2best_supervised_4.pdb,-5.74
