Model,PROSA
Mod-2best_unsupervised_0.pdb,-3.3
Mod-2best_unsupervised_1.pdb,-2.63
Mod-2best_unsupervised_2.pdb,-3.58
Mod-2best_unsupervised_3.pdb,-3.49
Mod-2best_unsupervised_4.pdb,-2.63
