Model,PROCHECK
Mod-2best_unsupervised_0.pdb,99.4|0.6|0.0|0.0
Mod-2best_unsupervised_1.pdb,98.8|0.6|0.0|0.6
Mod-2best_unsupervised_2.pdb,98.8|1.2|0.0|0.0
Mod-2best_unsupervised_3.pdb,99.4|0.6|0.0|0.0
Mod-2best_unsupervised_4.pdb,99.4|0.6|0.0|0.0
