Model,PROSA
Mod-2best_supervised_0.pdb,-3.12
Mod-2best_supervised_1.pdb,-3.44
Mod-2best_supervised_2.pdb,-3.33
Mod-2best_supervised_3.pdb,-3.25
Mod-2best_supervised_4.pdb,-2.99
