Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-4.78
Mod-5ranked_unsupervised_1.pdb,-4.61
Mod-5ranked_unsupervised_2.pdb,-4.63
Mod-5ranked_unsupervised_3.pdb,-4.89
Mod-5ranked_unsupervised_4.pdb,-4.77
