Model,PROCHECK
ranked_0.pdb,93.5|6.5|0.0|0.0
ranked_1.pdb,93.5|6.5|0.0|0.0
ranked_2.pdb,95.3|4.7|0.0|0.0
ranked_3.pdb,92.5|7.5|0.0|0.0
ranked_4.pdb,92.5|7.5|0.0|0.0
