Model,PROCHECK
Mod-2best_unsupervised_0.pdb,95.9|4.1|0.0|0.0
Mod-2best_unsupervised_1.pdb,95.0|4.6|0.5|0.0
Mod-2best_unsupervised_2.pdb,95.9|4.1|0.0|0.0
Mod-2best_unsupervised_3.pdb,95.4|4.6|0.0|0.0
Mod-2best_unsupervised_4.pdb,95.4|4.1|0.5|0.0
