Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-11.51
Mod-5ranked_unsupervised_1.pdb,-11.56
Mod-5ranked_unsupervised_2.pdb,-11.54
Mod-5ranked_unsupervised_3.pdb,-11.53
Mod-5ranked_unsupervised_4.pdb,-11.51
