Model,PROCHECK
ranked_0.pdb,81.4|16.3|1.2|1.2
ranked_1.pdb,81.4|16.3|2.3|0.0
ranked_2.pdb,82.6|14.0|3.5|0.0
ranked_3.pdb,87.2|11.6|1.2|0.0
ranked_4.pdb,87.2|11.6|1.2|0.0
