Model,PROCHECK
ranked_0.pdb,95.2|4.1|0.0|0.7
ranked_1.pdb,95.2|4.1|0.0|0.7
ranked_2.pdb,95.2|4.8|0.0|0.0
ranked_3.pdb,95.2|4.8|0.0|0.0
ranked_4.pdb,95.2|4.8|0.0|0.0
