Model,PROCHECK
Mod-2best_unsupervised_0.pdb,95.2|4.1|0.7|0.0
Mod-2best_unsupervised_1.pdb,94.6|5.4|0.0|0.0
Mod-2best_unsupervised_2.pdb,95.2|4.8|0.0|0.0
Mod-2best_unsupervised_3.pdb,94.6|5.4|0.0|0.0
Mod-2best_unsupervised_4.pdb,95.2|4.1|0.7|0.0
