Model,PROSA
Mod-2best_supervised_0.pdb,-9.02
Mod-2best_supervised_1.pdb,-8.9
Mod-2best_supervised_2.pdb,-8.96
Mod-2best_supervised_3.pdb,-8.81
Mod-2best_supervised_4.pdb,-8.94
