Model,PROCHECK
Mod-2best_unsupervised_0.pdb,99.3|0.7|0.0|0.0
Mod-2best_unsupervised_1.pdb,100.0|0.0|0.0|0.0
Mod-2best_unsupervised_2.pdb,99.3|0.7|0.0|0.0
Mod-2best_unsupervised_3.pdb,99.3|0.7|0.0|0.0
Mod-2best_unsupervised_4.pdb,99.3|0.7|0.0|0.0
