Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-5.34
Mod-5ranked_unsupervised_1.pdb,-5.36
Mod-5ranked_unsupervised_2.pdb,-5.33
Mod-5ranked_unsupervised_3.pdb,-5.37
Mod-5ranked_unsupervised_4.pdb,-5.22
