Model,PROCHECK
Mod-2best_supervised_0.pdb,91.9|8.1|0.0|0.0
Mod-2best_supervised_1.pdb,89.5|10.5|0.0|0.0
Mod-2best_supervised_2.pdb,93.0|7.0|0.0|0.0
Mod-2best_supervised_3.pdb,89.5|10.5|0.0|0.0
Mod-2best_supervised_4.pdb,88.4|11.6|0.0|0.0
