Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,84.4|12.0|3.0|0.6
Mod-5ranked_unsupervised_1.pdb,82.6|13.8|1.2|2.4
Mod-5ranked_unsupervised_2.pdb,80.2|13.8|2.4|3.6
Mod-5ranked_unsupervised_3.pdb,82.6|12.6|1.2|3.6
Mod-5ranked_unsupervised_4.pdb,80.8|14.4|3.0|1.8
