Model,PROSA
Mod-2best_supervised_0.pdb,-5.74
Mod-2best_supervised_1.pdb,-5.37
Mod-2best_supervised_2.pdb,-5.46
Mod-2best_supervised_3.pdb,-5.68
Mod-2best_supervised_4.pdb,-5.64
