Model,PROCHECK
ranked_0.pdb,93.9|6.1|0.0|0.0
ranked_1.pdb,89.4|10.6|0.0|0.0
ranked_2.pdb,92.4|7.6|0.0|0.0
ranked_3.pdb,93.9|6.1|0.0|0.0
ranked_4.pdb,90.9|9.1|0.0|0.0
