Model,PROSA
Mod-2best_supervised_0.pdb,-11.37
Mod-2best_supervised_1.pdb,-11.43
Mod-2best_supervised_2.pdb,-11.56
Mod-2best_supervised_3.pdb,-11.31
Mod-2best_supervised_4.pdb,-11.29
